"mean_time_sec";"0.2199014186859131"
"mean_time_millisec";"219.9014186859131"
"mean_time_min";"0.003665023644765218"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0023232290864642364"
"mean_sum";"0.49333333333333335"
"mean_sum_per";"49.333"
"std_sum";"0.011925695879998907"
"mean_prod";"0.2506666666666667"
"mean_prod_per";"25.067"
"std_prod";"0.03086889840744059"
"mean_max";"0.38133333333333336"
"mean_max_per";"38.133"
"std_max";"0.038273866918419525"
"best_mean_rule";"sum"
"BEST_MEAN";"0.49333333333333335"
"BEST_MEAN_per";"49.333"
"best_mean_std";"0.011925695879998907"
"best_fold";"0"
"best_rule";"sum"
"best_fold_accuracy";"0.5066666666666667"
"best_fold_accuracy_per";"50.667"
"best_params";"{'criterion': 'entropy', 'max_depth': 10, 'splitter': 'best'}"
