"mean_time_sec";"0.011282825469970703"
"mean_time_millisec";"11.282825469970703"
"mean_time_min";"0.0001880470911661784"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0008674522659774432"
"mean_sum";"0.6213333333333334"
"mean_sum_per";"62.133"
"std_sum";"0.050314566037635206"
"mean_prod";"0.6213333333333334"
"mean_prod_per";"62.133"
"std_prod";"0.050314566037635206"
"mean_max";"0.6213333333333334"
"mean_max_per";"62.133"
"std_max";"0.050314566037635206"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6213333333333334"
"BEST_MEAN_per";"62.133"
"best_mean_std";"0.050314566037635206"
"best_fold";"4"
"best_rule";"max"
"best_fold_accuracy";"0.7066666666666667"
"best_fold_accuracy_per";"70.667"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'}"
