"mean_time_sec";"0.01005253791809082"
"mean_time_millisec";"10.05253791809082"
"mean_time_min";"0.000167542298634847"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0008242612219953122"
"mean_sum";"0.6453333333333333"
"mean_sum_per";"64.533"
"std_sum";"0.0488808074128623"
"mean_prod";"0.6453333333333333"
"mean_prod_per";"64.533"
"std_prod";"0.0488808074128623"
"mean_max";"0.6453333333333333"
"mean_max_per";"64.533"
"std_max";"0.0488808074128623"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6453333333333333"
"BEST_MEAN_per";"64.533"
"best_mean_std";"0.0488808074128623"
"best_fold";"1"
"best_rule";"max"
"best_fold_accuracy";"0.6933333333333334"
"best_fold_accuracy_per";"69.333"
"best_params";"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'uniform'}"
