"mean_time_sec";"0.014234113693237304"
"mean_time_millisec";"14.234113693237305"
"mean_time_min";"0.00023723522822062174"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.00030665002069070636"
"mean_sum";"0.9197804557928647"
"mean_sum_per";"91.978"
"std_sum";"0.011230819616020016"
"mean_prod";"0.9197804557928647"
"mean_prod_per";"91.978"
"std_prod";"0.011230819616020016"
"mean_max";"0.9197804557928647"
"mean_max_per";"91.978"
"std_max";"0.011230819616020016"
"best_mean_rule";"sum"
"BEST_MEAN";"0.9197804557928647"
"BEST_MEAN_per";"91.978"
"best_mean_std";"0.011230819616020016"
"best_fold";"1"
"best_rule";"max"
"best_fold_accuracy";"0.9377162629757786"
"best_fold_accuracy_per";"93.772"
"best_params";"{'criterion': 'entropy', 'max_depth': 100, 'splitter': 'random'}"
