"mean_time_sec";"0.8177457809448242"
"mean_time_millisec";"817.7457809448242"
"mean_time_min";"0.013629096349080404"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.035717160452017935"
"mean_sum";"0.4720000000000001"
"mean_sum_per";"47.2"
"std_sum";"0.10417079991799791"
"mean_prod";"0.22399999999999998"
"mean_prod_per";"22.4"
"std_prod";"0.021333333333333326"
"mean_max";"0.36266666666666664"
"mean_max_per";"36.267"
"std_max";"0.049459298642643756"
"best_mean_rule";"sum"
"BEST_MEAN";"0.4720000000000001"
"BEST_MEAN_per";"47.2"
"best_mean_std";"0.10417079991799791"
"best_fold";"3"
"best_rule";"sum"
"best_fold_accuracy";"0.5733333333333334"
"best_fold_accuracy_per";"57.333"
"best_params";"{'criterion': 'gini', 'max_depth': 100, 'splitter': 'best'}"
