"mean_time_sec";"0.015093088150024414"
"mean_time_millisec";"15.093088150024414"
"mean_time_min";"0.00025155146916707355"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.004937556179344402"
"mean_sum";"0.7706666666666667"
"mean_sum_per";"77.067"
"std_sum";"0.04249967320135793"
"mean_prod";"0.7493333333333334"
"mean_prod_per";"74.933"
"std_prod";"0.03086889840744062"
"mean_max";"0.7306666666666667"
"mean_max_per";"73.067"
"std_max";"0.05157087894883659"
"best_mean_rule";"sum"
"BEST_MEAN";"0.7706666666666667"
"BEST_MEAN_per";"77.067"
"best_mean_std";"0.04249967320135793"
"best_fold";"0"
"best_rule";"max"
"best_fold_accuracy";"0.8133333333333334"
"best_fold_accuracy_per";"81.333"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}"
