"mean_time_sec";"0.7777537822723388"
"mean_time_millisec";"777.7537822723389"
"mean_time_min";"0.012962563037872315"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.00626263839665845"
"mean_sum";"0.72"
"mean_sum_per";"72.0"
"std_sum";"0.06639946452260656"
"mean_prod";"0.7173333333333333"
"mean_prod_per";"71.733"
"std_prod";"0.05491002741859734"
"mean_max";"0.52"
"mean_max_per";"52.0"
"std_max";"0.07399699693606189"
"best_mean_rule";"sum"
"BEST_MEAN";"0.72"
"BEST_MEAN_per";"72.0"
"best_mean_std";"0.06639946452260656"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.84"
"best_fold_accuracy_per";"84.0"
"best_params";"{'criterion': 'gini', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 400}"
