"mean_time_sec";"4.850100040435791"
"mean_time_millisec";"4850.100040435791"
"mean_time_min";"0.08083500067392985"
"mean_time_hour_min_sec";"00:00:04"
"std_time";"0.00974415860666884"
"mean_sum";"0.76"
"mean_sum_per";"76.0"
"std_sum";"0.052662447088350633"
"mean_prod";"0.768"
"mean_prod_per";"76.8"
"std_prod";"0.048147920227380785"
"mean_max";"0.688"
"mean_max_per";"68.8"
"std_max";"0.046647615158762396"
"best_mean_rule";"prod"
"BEST_MEAN";"0.768"
"BEST_MEAN_per";"76.8"
"best_mean_std";"0.048147920227380785"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.8533333333333334"
"best_fold_accuracy_per";"85.333"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.1, 'solver': 'sgd'}"
