"mean_time_sec";"0.7335042953491211"
"mean_time_millisec";"733.5042953491211"
"mean_time_min";"0.012225071589152018"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0021024683464193937"
"mean_sum";"0.7466666666666667"
"mean_sum_per";"74.667"
"std_sum";"0.04844240566555986"
"mean_prod";"0.7653333333333332"
"mean_prod_per";"76.533"
"std_prod";"0.04664761515876243"
"mean_max";"0.6826666666666668"
"mean_max_per";"68.267"
"std_max";"0.04165466493816883"
"best_mean_rule";"prod"
"BEST_MEAN";"0.7653333333333332"
"BEST_MEAN_per";"76.533"
"best_mean_std";"0.04664761515876243"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.8533333333333334"
"best_fold_accuracy_per";"85.333"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.001, 'momentum': 0.9, 'solver': 'sgd'}"
