"mean_time_sec";"0.1499110698699951"
"mean_time_millisec";"149.91106986999512"
"mean_time_min";"0.0024985178311665852"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0024772780718410217"
"mean_sum";"0.536"
"mean_sum_per";"53.6"
"std_sum";"0.07466666666666667"
"mean_prod";"0.23466666666666666"
"mean_prod_per";"23.467"
"std_prod";"0.019955506062794358"
"mean_max";"0.392"
"mean_max_per";"39.2"
"std_max";"0.0496028673006354"
"best_mean_rule";"sum"
"BEST_MEAN";"0.536"
"BEST_MEAN_per";"53.6"
"best_mean_std";"0.07466666666666667"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.6266666666666667"
"best_fold_accuracy_per";"62.667"
"best_params";"{'criterion': 'entropy', 'max_depth': 100, 'splitter': 'best'}"
