"mean_time_sec";"2.281970500946045"
"mean_time_millisec";"2281.970500946045"
"mean_time_min";"0.03803284168243408"
"mean_time_hour_min_sec";"00:00:02"
"std_time";"0.01093720562680064"
"mean_sum";"0.7813333333333334"
"mean_sum_per";"78.133"
"std_sum";"0.052391687211702676"
"mean_prod";"0.768"
"mean_prod_per";"76.8"
"std_prod";"0.0563165655518477"
"mean_max";"0.6586666666666666"
"mean_max_per";"65.867"
"std_max";"0.040966110655299245"
"best_mean_rule";"sum"
"BEST_MEAN";"0.7813333333333334"
"BEST_MEAN_per";"78.133"
"best_mean_std";"0.052391687211702676"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.8533333333333334"
"best_fold_accuracy_per";"85.333"
"best_params";"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 1000}"
