"mean_time_sec";"0.261807918548584"
"mean_time_millisec";"261.807918548584"
"mean_time_min";"0.004363465309143067"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0034218477791434243"
"mean_sum";"0.6853333333333333"
"mean_sum_per";"68.533"
"std_sum";"0.05031456603763523"
"mean_prod";"0.6853333333333333"
"mean_prod_per";"68.533"
"std_prod";"0.05031456603763523"
"mean_max";"0.6853333333333333"
"mean_max_per";"68.533"
"std_max";"0.05031456603763523"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6853333333333333"
"BEST_MEAN_per";"68.533"
"best_mean_std";"0.05031456603763523"
"best_fold";"1"
"best_rule";"max"
"best_fold_accuracy";"0.7466666666666667"
"best_fold_accuracy_per";"74.667"
"best_params";"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 200}"
