"mean_time_sec";"1.2818000793457032"
"mean_time_millisec";"1281.8000793457031"
"mean_time_min";"0.02136333465576172"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.013462567835558688"
"mean_sum";"0.768"
"mean_sum_per";"76.8"
"std_sum";"0.048880807412862284"
"mean_prod";"0.7546666666666667"
"mean_prod_per";"75.467"
"std_prod";"0.06231104770958891"
"mean_max";"0.7093333333333333"
"mean_max_per";"70.933"
"std_max";"0.05225578117937448"
"best_mean_rule";"sum"
"BEST_MEAN";"0.768"
"BEST_MEAN_per";"76.8"
"best_mean_std";"0.048880807412862284"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.8266666666666667"
"best_fold_accuracy_per";"82.667"
"best_params";"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 800}"
