"mean_time_sec";"1.5210826396942139"
"mean_time_millisec";"1521.0826396942139"
"mean_time_min";"0.025351377328236897"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.01567998873693903"
"mean_sum";"0.6693333333333333"
"mean_sum_per";"66.933"
"std_sum";"0.07654773383683905"
"mean_prod";"0.6693333333333333"
"mean_prod_per";"66.933"
"std_prod";"0.07224649164876835"
"mean_max";"0.6533333333333334"
"mean_max_per";"65.333"
"std_max";"0.05962847939999441"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6693333333333333"
"BEST_MEAN_per";"66.933"
"best_mean_std";"0.07654773383683905"
"best_fold";"3"
"best_rule";"prod"
"best_fold_accuracy";"0.7866666666666666"
"best_fold_accuracy_per";"78.667"
"best_params";"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 1000}"
