"mean_time_sec";"2.4151053428649902"
"mean_time_millisec";"2415.1053428649902"
"mean_time_min";"0.040251755714416505"
"mean_time_hour_min_sec";"00:00:02"
"std_time";"0.02881600477048079"
"mean_sum";"0.8"
"mean_sum_per";"80.0"
"std_sum";"0.07254117604658902"
"mean_prod";"0.7973333333333333"
"mean_prod_per";"79.733"
"std_prod";"0.0712554091513994"
"mean_max";"0.6693333333333333"
"mean_max_per";"66.933"
"std_max";"0.09812463729586185"
"best_mean_rule";"sum"
"BEST_MEAN";"0.8"
"BEST_MEAN_per";"80.0"
"best_mean_std";"0.07254117604658902"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.9066666666666666"
"best_fold_accuracy_per";"90.667"
"best_params";"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 1000}"
