"mean_time_sec";"0.03992581367492676"
"mean_time_millisec";"39.92581367492676"
"mean_time_min";"0.000665430227915446"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.020757655307968303"
"mean_sum";"0.704"
"mean_sum_per";"70.4"
"std_sum";"0.06499230723708768"
"mean_prod";"0.6479999999999999"
"mean_prod_per";"64.8"
"std_prod";"0.04814792022738075"
"mean_max";"0.6693333333333333"
"mean_max_per";"66.933"
"std_max";"0.05681940200710005"
"best_mean_rule";"sum"
"BEST_MEAN";"0.704"
"BEST_MEAN_per";"70.4"
"best_mean_std";"0.06499230723708768"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.8"
"best_fold_accuracy_per";"80.0"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}"
