"mean_time_sec";"0.7486345767974854"
"mean_time_millisec";"748.6345767974854"
"mean_time_min";"0.012477242946624756"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.00411845610290515"
"mean_sum";"0.792"
"mean_sum_per";"79.2"
"std_sum";"0.038273866918419566"
"mean_prod";"0.7786666666666667"
"mean_prod_per";"77.867"
"std_prod";"0.05373184447895968"
"mean_max";"0.752"
"mean_max_per";"75.2"
"std_max";"0.04266666666666667"
"best_mean_rule";"sum"
"BEST_MEAN";"0.792"
"BEST_MEAN_per";"79.2"
"best_mean_std";"0.038273866918419566"
"best_fold";"3"
"best_rule";"sum"
"best_fold_accuracy";"0.8533333333333334"
"best_fold_accuracy_per";"85.333"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.4, 'solver': 'sgd'}"
