"mean_time_sec";"0.2857384204864502"
"mean_time_millisec";"285.7384204864502"
"mean_time_min";"0.004762307008107504"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0013157640442298941"
"mean_sum";"0.6666666666666667"
"mean_sum_per";"66.667"
"std_sum";"0.055936471902408066"
"mean_prod";"0.6666666666666667"
"mean_prod_per";"66.667"
"std_prod";"0.055936471902408066"
"mean_max";"0.6666666666666667"
"mean_max_per";"66.667"
"std_max";"0.055936471902408066"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6666666666666667"
"BEST_MEAN_per";"66.667"
"best_mean_std";"0.055936471902408066"
"best_fold";"1"
"best_rule";"max"
"best_fold_accuracy";"0.7333333333333333"
"best_fold_accuracy_per";"73.333"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.4, 'solver': 'sgd'}"
