"mean_time_sec";"0.029726171493530275"
"mean_time_millisec";"29.726171493530273"
"mean_time_min";"0.0004954361915588379"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.024239671919220718"
"mean_sum";"0.9778689893807423"
"mean_sum_per";"97.787"
"std_sum";"0.010172880230507372"
"mean_prod";"0.9778689893807423"
"mean_prod_per";"97.787"
"std_prod";"0.010172880230507372"
"mean_max";"0.9778689893807423"
"mean_max_per";"97.787"
"std_max";"0.010172880230507372"
"best_mean_rule";"sum"
"BEST_MEAN";"0.9778689893807423"
"BEST_MEAN_per";"97.787"
"best_mean_std";"0.010172880230507372"
"best_fold";"1"
"best_rule";"max"
"best_fold_accuracy";"0.986159169550173"
"best_fold_accuracy_per";"98.616"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'distance'}"
