"mean_time_sec";"0.03776531219482422"
"mean_time_millisec";"37.76531219482422"
"mean_time_min";"0.000629421869913737"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.009484933269224028"
"mean_sum";"0.6799999999999999"
"mean_sum_per";"68.0"
"std_sum";"0.06022181221672648"
"mean_prod";"0.5573333333333335"
"mean_prod_per";"55.733"
"std_prod";"0.044939465456940574"
"mean_max";"0.6159999999999999"
"mean_max_per";"61.6"
"std_max";"0.06444291185917103"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6799999999999999"
"BEST_MEAN_per";"68.0"
"best_mean_std";"0.06022181221672648"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.76"
"best_fold_accuracy_per";"76.0"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'}"
