"mean_time_sec";"0.004383516311645508"
"mean_time_millisec";"4.383516311645508"
"mean_time_min";"7.30586051940918e-05"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"2.432215422917293e-05"
"mean_sum";"0.45600000000000007"
"mean_sum_per";"45.6"
"std_sum";"0.04572380853195264"
"mean_prod";"0.45600000000000007"
"mean_prod_per";"45.6"
"std_prod";"0.04572380853195264"
"mean_max";"0.45600000000000007"
"mean_max_per";"45.6"
"std_max";"0.04572380853195264"
"best_mean_rule";"sum"
"BEST_MEAN";"0.45600000000000007"
"BEST_MEAN_per";"45.6"
"best_mean_std";"0.04572380853195264"
"best_fold";"0"
"best_rule";"max"
"best_fold_accuracy";"0.5466666666666666"
"best_fold_accuracy_per";"54.667"
"best_params";"{'criterion': 'entropy', 'max_depth': 100, 'splitter': 'random'}"
