"mean_time_sec";"0.029880857467651366"
"mean_time_millisec";"29.880857467651367"
"mean_time_min";"0.0004980142911275228"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0082863816118595"
"mean_sum";"0.632"
"mean_sum_per";"63.2"
"std_sum";"0.08070797840224829"
"mean_prod";"0.5546666666666666"
"mean_prod_per";"55.467"
"std_prod";"0.053065996645686404"
"mean_max";"0.6026666666666667"
"mean_max_per";"60.267"
"std_max";"0.04332820482472515"
"best_mean_rule";"sum"
"BEST_MEAN";"0.632"
"BEST_MEAN_per";"63.2"
"best_mean_std";"0.08070797840224829"
"best_fold";"3"
"best_rule";"sum"
"best_fold_accuracy";"0.76"
"best_fold_accuracy_per";"76.0"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'}"
