"mean_time_sec";"1.1289097785949707"
"mean_time_millisec";"1128.9097785949707"
"mean_time_min";"0.018815162976582846"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.01434013056248536"
"mean_sum";"0.5386666666666666"
"mean_sum_per";"53.867"
"std_sum";"0.04182503237695499"
"mean_prod";"0.24533333333333335"
"mean_prod_per";"24.533"
"std_prod";"0.023247461032216924"
"mean_max";"0.36"
"mean_max_per";"36.0"
"std_max";"0.05129435749779025"
"best_mean_rule";"sum"
"BEST_MEAN";"0.5386666666666666"
"BEST_MEAN_per";"53.867"
"best_mean_std";"0.04182503237695499"
"best_fold";"2"
"best_rule";"sum"
"best_fold_accuracy";"0.5866666666666667"
"best_fold_accuracy_per";"58.667"
"best_params";"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'best'}"
