"mean_time_sec";"0.05842399597167969"
"mean_time_millisec";"58.42399597167969"
"mean_time_min";"0.0009737332661946614"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.009521136352497584"
"mean_sum";"0.6479999999999999"
"mean_sum_per";"64.8"
"std_sum";"0.06564551266715292"
"mean_prod";"0.5893333333333333"
"mean_prod_per";"58.933"
"std_prod";"0.06499230723708768"
"mean_max";"0.5253333333333333"
"mean_max_per";"52.533"
"std_max";"0.05373184447895968"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6479999999999999"
"BEST_MEAN_per";"64.8"
"best_mean_std";"0.06564551266715292"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.76"
"best_fold_accuracy_per";"76.0"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 8, 'weights': 'distance'}"
