"mean_time_sec";"2.1262590408325197"
"mean_time_millisec";"2126.2590408325195"
"mean_time_min";"0.03543765068054199"
"mean_time_hour_min_sec";"00:00:02"
"std_time";"0.008344790184210398"
"mean_sum";"0.7493333333333333"
"mean_sum_per";"74.933"
"std_sum";"0.05555377774933245"
"mean_prod";"0.776"
"mean_prod_per";"77.6"
"std_prod";"0.04165466493816883"
"mean_max";"0.7093333333333334"
"mean_max_per";"70.933"
"std_max";"0.06332982446420223"
"best_mean_rule";"prod"
"BEST_MEAN";"0.776"
"BEST_MEAN_per";"77.6"
"best_mean_std";"0.04165466493816883"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.8533333333333334"
"best_fold_accuracy_per";"85.333"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.001, 'momentum': 0.9, 'solver': 'sgd'}"
