"mean_time_sec";"0.0376530647277832"
"mean_time_millisec";"37.6530647277832"
"mean_time_min";"0.0006275510787963867"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.01243365161593803"
"mean_sum";"0.6773333333333333"
"mean_sum_per";"67.733"
"std_sum";"0.09058820134113617"
"mean_prod";"0.4666666666666667"
"mean_prod_per";"46.667"
"std_prod";"0.036757463338907254"
"mean_max";"0.4960000000000001"
"mean_max_per";"49.6"
"std_max";"0.06276587891167903"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6773333333333333"
"BEST_MEAN_per";"67.733"
"best_mean_std";"0.09058820134113617"
"best_fold";"3"
"best_rule";"sum"
"best_fold_accuracy";"0.8"
"best_fold_accuracy_per";"80.0"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}"
