"mean_time_sec";"1.1734749317169189"
"mean_time_millisec";"1173.474931716919"
"mean_time_min";"0.019557915528615313"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.0048217083018375784"
"mean_sum";"0.7546666666666666"
"mean_sum_per";"75.467"
"std_sum";"0.05438954147832306"
"mean_prod";"0.7733333333333334"
"mean_prod_per";"77.333"
"std_prod";"0.04695151163109072"
"mean_max";"0.72"
"mean_max_per";"72.0"
"std_max";"0.059628479399994376"
"best_mean_rule";"prod"
"BEST_MEAN";"0.7733333333333334"
"BEST_MEAN_per";"77.333"
"best_mean_std";"0.04695151163109072"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.8533333333333334"
"best_fold_accuracy_per";"85.333"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.1, 'solver': 'sgd'}"
