"mean_time_sec";"0.17935614585876464"
"mean_time_millisec";"179.35614585876465"
"mean_time_min";"0.002989269097646077"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.010295022410654527"
"mean_sum";"0.9626703257367856"
"mean_sum_per";"96.267"
"std_sum";"0.01737533201022877"
"mean_prod";"0.9626703257367856"
"mean_prod_per";"96.267"
"std_prod";"0.01737533201022877"
"mean_max";"0.9626703257367856"
"mean_max_per";"96.267"
"std_max";"0.01737533201022877"
"best_mean_rule";"sum"
"BEST_MEAN";"0.9626703257367856"
"BEST_MEAN_per";"96.267"
"best_mean_std";"0.01737533201022877"
"best_fold";"1"
"best_rule";"max"
"best_fold_accuracy";"0.986159169550173"
"best_fold_accuracy_per";"98.616"
"best_params";"{'kernel': 'linear'}"
