"mean_time_sec";"0.5481674194335937"
"mean_time_millisec";"548.1674194335938"
"mean_time_min";"0.009136123657226563"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.005061239697204433"
"mean_sum";"0.9626536212862428"
"mean_sum_per";"96.265"
"std_sum";"0.013566143083911877"
"mean_prod";"0.9626536212862428"
"mean_prod_per";"96.265"
"std_prod";"0.013566143083911877"
"mean_max";"0.9626536212862428"
"mean_max_per";"96.265"
"std_max";"0.013566143083911877"
"best_mean_rule";"sum"
"BEST_MEAN";"0.9626536212862428"
"BEST_MEAN_per";"96.265"
"best_mean_std";"0.013566143083911877"
"best_fold";"1"
"best_rule";"max"
"best_fold_accuracy";"0.986159169550173"
"best_fold_accuracy_per";"98.616"
"best_params";"{'criterion': 'gini', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 400}"
