"mean_time_sec";"2.1298398971557617"
"mean_time_millisec";"2129.8398971557617"
"mean_time_min";"0.0354973316192627"
"mean_time_hour_min_sec";"00:00:02"
"std_time";"0.027809700708053914"
"mean_sum";"0.7413333333333333"
"mean_sum_per";"74.133"
"std_sum";"0.09963488902543682"
"mean_prod";"0.7413333333333334"
"mean_prod_per";"74.133"
"std_prod";"0.08245133244661496"
"mean_max";"0.5253333333333333"
"mean_max_per";"52.533"
"std_max";"0.08373503182990709"
"best_mean_rule";"prod"
"BEST_MEAN";"0.7413333333333334"
"BEST_MEAN_per";"74.133"
"best_mean_std";"0.08245133244661496"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.8933333333333333"
"best_fold_accuracy_per";"89.333"
"best_params";"{'criterion': 'gini', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 1000}"
