"mean_time_sec";"2.353076362609863"
"mean_time_millisec";"2353.0763626098633"
"mean_time_min";"0.03921793937683105"
"mean_time_hour_min_sec";"00:00:02"
"std_time";"0.014984282563353499"
"mean_sum";"0.6559999999999999"
"mean_sum_per";"65.6"
"std_sum";"0.09956349174717052"
"mean_prod";"0.6853333333333333"
"mean_prod_per";"68.533"
"std_prod";"0.07428473747831532"
"mean_max";"0.4879999999999999"
"mean_max_per";"48.8"
"std_max";"0.06777741347807377"
"best_mean_rule";"prod"
"BEST_MEAN";"0.6853333333333333"
"BEST_MEAN_per";"68.533"
"best_mean_std";"0.07428473747831532"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.8"
"best_fold_accuracy_per";"80.0"
"best_params";"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 800}"
