"mean_time_sec";"1.9318938255310059"
"mean_time_millisec";"1931.8938255310059"
"mean_time_min";"0.03219823042551676"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.006893616130962172"
"mean_sum";"0.8133333333333332"
"mean_sum_per";"81.333"
"std_sum";"0.04381780460041329"
"mean_prod";"0.8106666666666665"
"mean_prod_per";"81.067"
"std_prod";"0.04079215610874227"
"mean_max";"0.7653333333333333"
"mean_max_per";"76.533"
"std_max";"0.057565421719794396"
"best_mean_rule";"sum"
"BEST_MEAN";"0.8133333333333332"
"BEST_MEAN_per";"81.333"
"best_mean_std";"0.04381780460041329"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.88"
"best_fold_accuracy_per";"88.0"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.4, 'solver': 'sgd'}"
