"mean_time_sec";"0.03907113075256348"
"mean_time_millisec";"39.07113075256348"
"mean_time_min";"0.0006511855125427246"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.01297843045069504"
"mean_sum";"0.7706666666666667"
"mean_sum_per";"77.067"
"std_sum";"0.044939465456940574"
"mean_prod";"0.7386666666666667"
"mean_prod_per";"73.867"
"std_prod";"0.03537733109712425"
"mean_max";"0.7466666666666667"
"mean_max_per";"74.667"
"std_max";"0.052662447088350675"
"best_mean_rule";"sum"
"BEST_MEAN";"0.7706666666666667"
"BEST_MEAN_per";"77.067"
"best_mean_std";"0.044939465456940574"
"best_fold";"0"
"best_rule";"max"
"best_fold_accuracy";"0.8266666666666667"
"best_fold_accuracy_per";"82.667"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}"
