"mean_time_sec";"0.7369609355926514"
"mean_time_millisec";"736.9609355926514"
"mean_time_min";"0.012282682259877524"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.004451334562652298"
"mean_sum";"0.7653333333333332"
"mean_sum_per";"76.533"
"std_sum";"0.03222145592958553"
"mean_prod";"0.776"
"mean_prod_per";"77.6"
"std_prod";"0.02719477073916151"
"mean_max";"0.736"
"mean_max_per";"73.6"
"std_max";"0.025854292572887086"
"best_mean_rule";"prod"
"BEST_MEAN";"0.776"
"BEST_MEAN_per";"77.6"
"best_mean_std";"0.02719477073916151"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.8266666666666667"
"best_fold_accuracy_per";"82.667"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.4, 'solver': 'sgd'}"
