"mean_time_sec";"1.9951967239379882"
"mean_time_millisec";"1995.1967239379883"
"mean_time_min";"0.0332532787322998"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.02551290783390082"
"mean_sum";"0.8160000000000001"
"mean_sum_per";"81.6"
"std_sum";"0.049459298642643784"
"mean_prod";"0.7973333333333334"
"mean_prod_per";"79.733"
"std_prod";"0.03199999999999999"
"mean_max";"0.7653333333333334"
"mean_max_per";"76.533"
"std_max";"0.06057502235520293"
"best_mean_rule";"sum"
"BEST_MEAN";"0.8160000000000001"
"BEST_MEAN_per";"81.6"
"best_mean_std";"0.049459298642643784"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.8666666666666667"
"best_fold_accuracy_per";"86.667"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.1, 'solver': 'sgd'}"
