"mean_time_sec";"1.430007553100586"
"mean_time_millisec";"1430.007553100586"
"mean_time_min";"0.023833459218343102"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.020094182247749715"
"mean_sum";"0.7226666666666667"
"mean_sum_per";"72.267"
"std_sum";"0.05491002741859736"
"mean_prod";"0.7226666666666667"
"mean_prod_per";"72.267"
"std_prod";"0.05805744281887266"
"mean_max";"0.6453333333333333"
"mean_max_per";"64.533"
"std_max";"0.051016337252557296"
"best_mean_rule";"sum"
"BEST_MEAN";"0.7226666666666667"
"BEST_MEAN_per";"72.267"
"best_mean_std";"0.05491002741859736"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.8133333333333334"
"best_fold_accuracy_per";"81.333"
"best_params";"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 1000}"
