"mean_time_sec";"0.9052650928497314"
"mean_time_millisec";"905.2650928497314"
"mean_time_min";"0.015087751547495525"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.00637677851685553"
"mean_sum";"0.8"
"mean_sum_per";"80.0"
"std_sum";"0.04770278351999551"
"mean_prod";"0.808"
"mean_prod_per";"80.8"
"std_prod";"0.037333333333333336"
"mean_max";"0.7866666666666667"
"mean_max_per";"78.667"
"std_max";"0.04695151163109071"
"best_mean_rule";"prod"
"BEST_MEAN";"0.808"
"BEST_MEAN_per";"80.8"
"best_mean_std";"0.037333333333333336"
"best_fold";"0"
"best_rule";"sum"
"best_fold_accuracy";"0.8933333333333333"
"best_fold_accuracy_per";"89.333"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.4, 'solver': 'sgd'}"
