"mean_time_sec";"1.8582142353057862"
"mean_time_millisec";"1858.2142353057861"
"mean_time_min";"0.030970237255096438"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.02238403282759737"
"mean_sum";"0.48"
"mean_sum_per";"48.0"
"std_sum";"0.04695151163109068"
"mean_prod";"0.23200000000000004"
"mean_prod_per";"23.2"
"std_prod";"0.02472964932132188"
"mean_max";"0.3653333333333334"
"mean_max_per";"36.533"
"std_max";"0.05631656555184767"
"best_mean_rule";"sum"
"BEST_MEAN";"0.48"
"BEST_MEAN_per";"48.0"
"best_mean_std";"0.04695151163109068"
"best_fold";"3"
"best_rule";"sum"
"best_fold_accuracy";"0.5333333333333333"
"best_fold_accuracy_per";"53.333"
"best_params";"{'criterion': 'entropy', 'max_depth': 10, 'splitter': 'best'}"
