"mean_time_sec";"0.0449251651763916"
"mean_time_millisec";"44.9251651763916"
"mean_time_min";"0.00074875275293986"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.010936790232043482"
"mean_sum";"0.7013333333333333"
"mean_sum_per";"70.133"
"std_sum";"0.05373184447895971"
"mean_prod";"0.608"
"mean_prod_per";"60.8"
"std_prod";"0.08624512868691321"
"mean_max";"0.6053333333333333"
"mean_max_per";"60.533"
"std_max";"0.06984427121978024"
"best_mean_rule";"sum"
"BEST_MEAN";"0.7013333333333333"
"BEST_MEAN_per";"70.133"
"best_mean_std";"0.05373184447895971"
"best_fold";"3"
"best_rule";"sum"
"best_fold_accuracy";"0.7466666666666667"
"best_fold_accuracy_per";"74.667"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}"
