"mean_time_sec";"1.690652894973755"
"mean_time_millisec";"1690.6528949737549"
"mean_time_min";"0.028177548249562583"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.0017285246973734953"
"mean_sum";"0.7813333333333332"
"mean_sum_per";"78.133"
"std_sum";"0.04814792022738078"
"mean_prod";"0.7893333333333333"
"mean_prod_per";"78.933"
"std_prod";"0.05293182197674454"
"mean_max";"0.728"
"mean_max_per";"72.8"
"std_max";"0.05031456603763524"
"best_mean_rule";"prod"
"BEST_MEAN";"0.7893333333333333"
"BEST_MEAN_per";"78.933"
"best_mean_std";"0.05293182197674454"
"best_fold";"3"
"best_rule";"prod"
"best_fold_accuracy";"0.84"
"best_fold_accuracy_per";"84.0"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.001, 'momentum': 0.9, 'solver': 'sgd'}"
