"mean_time_sec";"0.8775661945343017"
"mean_time_millisec";"877.5661945343018"
"mean_time_min";"0.014626103242238363"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0034882445969734188"
"mean_sum";"0.7386666666666667"
"mean_sum_per";"73.867"
"std_sum";"0.05170858514577417"
"mean_prod";"0.7733333333333334"
"mean_prod_per";"77.333"
"std_prod";"0.033730961708462695"
"mean_max";"0.6986666666666668"
"mean_max_per";"69.867"
"std_max";"0.07035149844412222"
"best_mean_rule";"prod"
"BEST_MEAN";"0.7733333333333334"
"BEST_MEAN_per";"77.333"
"best_mean_std";"0.033730961708462695"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.84"
"best_fold_accuracy_per";"84.0"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.4, 'solver': 'sgd'}"
