"mean_time_sec";"0.33252778053283694"
"mean_time_millisec";"332.5277805328369"
"mean_time_min";"0.005542129675547282"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0006544708483653507"
"mean_sum";"0.6906666666666668"
"mean_sum_per";"69.067"
"std_sum";"0.030868898407440577"
"mean_prod";"0.6906666666666668"
"mean_prod_per";"69.067"
"std_prod";"0.030868898407440577"
"mean_max";"0.6906666666666668"
"mean_max_per";"69.067"
"std_max";"0.030868898407440577"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6906666666666668"
"BEST_MEAN_per";"69.067"
"best_mean_std";"0.030868898407440577"
"best_fold";"4"
"best_rule";"max"
"best_fold_accuracy";"0.7333333333333333"
"best_fold_accuracy_per";"73.333"
"best_params";"{'activation': 'relu', 'learning_rate_init': 0.01, 'momentum': 0.4, 'solver': 'sgd'}"
