"mean_time_sec";"0.8438701629638672"
"mean_time_millisec";"843.8701629638672"
"mean_time_min";"0.014064502716064454"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.01788289100670101"
"mean_sum";"0.970958119556139"
"mean_sum_per";"97.096"
"std_sum";"0.016013742618041768"
"mean_prod";"0.970958119556139"
"mean_prod_per";"97.096"
"std_prod";"0.016013742618041768"
"mean_max";"0.970958119556139"
"mean_max_per";"97.096"
"std_max";"0.016013742618041768"
"best_mean_rule";"sum"
"BEST_MEAN";"0.970958119556139"
"BEST_MEAN_per";"97.096"
"best_mean_std";"0.016013742618041768"
"best_fold";"1"
"best_rule";"max"
"best_fold_accuracy";"1.0"
"best_fold_accuracy_per";"100.0"
"best_params";"{'activation': 'relu', 'learning_rate_init': 0.01, 'momentum': 0.9, 'solver': 'sgd'}"
