"mean_time_sec";"0.8442214965820313"
"mean_time_millisec";"844.2214965820312"
"mean_time_min";"0.014070358276367188"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.009336836969678889"
"mean_sum";"0.7653333333333332"
"mean_sum_per";"76.533"
"std_sum";"0.045879068090894"
"mean_prod";"0.7866666666666667"
"mean_prod_per";"78.667"
"std_prod";"0.04299870799092563"
"mean_max";"0.7226666666666667"
"mean_max_per";"72.267"
"std_max";"0.04249967320135793"
"best_mean_rule";"prod"
"BEST_MEAN";"0.7866666666666667"
"BEST_MEAN_per";"78.667"
"best_mean_std";"0.04299870799092563"
"best_fold";"0"
"best_rule";"prod"
"best_fold_accuracy";"0.8533333333333334"
"best_fold_accuracy_per";"85.333"
"best_params";"{'criterion': 'gini', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 600}"
