"mean_time_sec";"0.0516014575958252"
"mean_time_millisec";"51.601457595825195"
"mean_time_min";"0.0008600242932637533"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.009799792364029626"
"mean_sum";"0.6666666666666667"
"mean_sum_per";"66.667"
"std_sum";"0.06310485101972924"
"mean_prod";"0.656"
"mean_prod_per";"65.6"
"std_prod";"0.052255781179374475"
"mean_max";"0.648"
"mean_max_per";"64.8"
"std_max";"0.04814792022738076"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6666666666666667"
"BEST_MEAN_per";"66.667"
"best_mean_std";"0.06310485101972924"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.76"
"best_fold_accuracy_per";"76.0"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 8, 'weights': 'distance'}"
