"mean_time_sec";"3.4135438442230224"
"mean_time_millisec";"3413.5438442230225"
"mean_time_min";"0.056892397403717036"
"mean_time_hour_min_sec";"00:00:03"
"std_time";"0.0166811223568717"
"mean_sum";"0.8053333333333332"
"mean_sum_per";"80.533"
"std_sum";"0.049602867300635414"
"mean_prod";"0.8053333333333332"
"mean_prod_per";"80.533"
"std_prod";"0.04587906809089403"
"mean_max";"0.768"
"mean_max_per";"76.8"
"std_max";"0.054389541478323034"
"best_mean_rule";"sum"
"BEST_MEAN";"0.8053333333333332"
"BEST_MEAN_per";"80.533"
"best_mean_std";"0.049602867300635414"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.88"
"best_fold_accuracy_per";"88.0"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.4, 'solver': 'sgd'}"
