"mean_time_sec";"0.8225557804107666"
"mean_time_millisec";"822.5557804107666"
"mean_time_min";"0.01370926300684611"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.010289739687144216"
"mean_sum";"0.7253333333333334"
"mean_sum_per";"72.533"
"std_sum";"0.06344201201797503"
"mean_prod";"0.7333333333333333"
"mean_prod_per";"73.333"
"std_prod";"0.06798692684790379"
"mean_max";"0.6693333333333333"
"mean_max_per";"66.933"
"std_max";"0.0621968202116832"
"best_mean_rule";"prod"
"BEST_MEAN";"0.7333333333333333"
"BEST_MEAN_per";"73.333"
"best_mean_std";"0.06798692684790379"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.84"
"best_fold_accuracy_per";"84.0"
"best_params";"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 600}"
