"mean_time_sec";"0.22817959785461425"
"mean_time_millisec";"228.17959785461426"
"mean_time_min";"0.0038029932975769043"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0075752105867256695"
"mean_sum";"0.9764992244362249"
"mean_sum_per";"97.65"
"std_sum";"0.014213918391373351"
"mean_prod";"0.9764992244362249"
"mean_prod_per";"97.65"
"std_prod";"0.014213918391373351"
"mean_max";"0.9764992244362249"
"mean_max_per";"97.65"
"std_max";"0.014213918391373351"
"best_mean_rule";"sum"
"BEST_MEAN";"0.9764992244362249"
"BEST_MEAN_per";"97.65"
"best_mean_std";"0.014213918391373351"
"best_fold";"1"
"best_rule";"max"
"best_fold_accuracy";"1.0"
"best_fold_accuracy_per";"100.0"
"best_params";"{'activation': 'relu', 'learning_rate_init': 0.01, 'momentum': 0.9, 'solver': 'adam'}"
