"mean_time_sec";"0.3654181480407715"
"mean_time_millisec";"365.4181480407715"
"mean_time_min";"0.006090302467346192"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.000298518395089361"
"mean_sum";"0.6986666666666667"
"mean_sum_per";"69.867"
"std_sum";"0.03222145592958553"
"mean_prod";"0.6986666666666667"
"mean_prod_per";"69.867"
"std_prod";"0.03222145592958553"
"mean_max";"0.6986666666666667"
"mean_max_per";"69.867"
"std_max";"0.03222145592958553"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6986666666666667"
"BEST_MEAN_per";"69.867"
"best_mean_std";"0.03222145592958553"
"best_fold";"1"
"best_rule";"max"
"best_fold_accuracy";"0.7466666666666667"
"best_fold_accuracy_per";"74.667"
"best_params";"{'activation': 'tanh', 'learning_rate_init': 0.01, 'momentum': 0.9, 'solver': 'sgd'}"
