"mean_time_sec";"1.021913194656372"
"mean_time_millisec";"1021.913194656372"
"mean_time_min";"0.0170318865776062"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.0025582110918776703"
"mean_sum";"0.6453333333333334"
"mean_sum_per";"64.533"
"std_sum";"0.033306655991458156"
"mean_prod";"0.6453333333333334"
"mean_prod_per";"64.533"
"std_prod";"0.033306655991458156"
"mean_max";"0.6453333333333334"
"mean_max_per";"64.533"
"std_max";"0.033306655991458156"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6453333333333334"
"BEST_MEAN_per";"64.533"
"best_mean_std";"0.033306655991458156"
"best_fold";"0"
"best_rule";"max"
"best_fold_accuracy";"0.68"
"best_fold_accuracy_per";"68.0"
"best_params";"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 800}"
