"mean_time_sec";"0.12782597541809082"
"mean_time_millisec";"127.82597541809082"
"mean_time_min";"0.002130432923634847"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0005420249527870702"
"mean_sum";"0.49333333333333335"
"mean_sum_per";"49.333"
"std_sum";"0.059029182989809734"
"mean_prod";"0.23466666666666666"
"mean_prod_per";"23.467"
"std_prod";"0.02472964932132187"
"mean_max";"0.336"
"mean_max_per";"33.6"
"std_max";"0.04414118761932494"
"best_mean_rule";"sum"
"BEST_MEAN";"0.49333333333333335"
"BEST_MEAN_per";"49.333"
"best_mean_std";"0.059029182989809734"
"best_fold";"3"
"best_rule";"sum"
"best_fold_accuracy";"0.6"
"best_fold_accuracy_per";"60.0"
"best_params";"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'best'}"
