"mean_time_sec";"0.17772493362426758"
"mean_time_millisec";"177.72493362426758"
"mean_time_min";"0.0029620822270711262"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.003919068206820403"
"mean_sum";"0.49866666666666665"
"mean_sum_per";"49.867"
"std_sum";"0.058787753826796275"
"mean_prod";"0.272"
"mean_prod_per";"27.2"
"std_prod";"0.03537733109712425"
"mean_max";"0.3466666666666667"
"mean_max_per";"34.667"
"std_max";"0.030404678002643685"
"best_mean_rule";"sum"
"BEST_MEAN";"0.49866666666666665"
"BEST_MEAN_per";"49.867"
"best_mean_std";"0.058787753826796275"
"best_fold";"3"
"best_rule";"sum"
"best_fold_accuracy";"0.5866666666666667"
"best_fold_accuracy_per";"58.667"
"best_params";"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'best'}"
