"mean_time_sec";"0.38061933517456054"
"mean_time_millisec";"380.61933517456055"
"mean_time_min";"0.006343655586242675"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.002027426625478169"
"mean_sum";"0.5413333333333333"
"mean_sum_per";"54.133"
"std_sum";"0.02745501370929867"
"mean_prod";"0.2773333333333333"
"mean_prod_per";"27.733"
"std_prod";"0.025854292572887082"
"mean_max";"0.41600000000000004"
"mean_max_per";"41.6"
"std_max";"0.0341499959329752"
"best_mean_rule";"sum"
"BEST_MEAN";"0.5413333333333333"
"BEST_MEAN_per";"54.133"
"best_mean_std";"0.02745501370929867"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.5733333333333334"
"best_fold_accuracy_per";"57.333"
"best_params";"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'best'}"
