"mean_time_sec";"0.08055410385131836"
"mean_time_millisec";"80.55410385131836"
"mean_time_min";"0.0013425683975219727"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0012754330956201495"
"mean_sum";"0.5173333333333334"
"mean_sum_per";"51.733"
"std_sum";"0.05866666666666667"
"mean_prod";"0.296"
"mean_prod_per";"29.6"
"std_prod";"0.015549205052920788"
"mean_max";"0.5013333333333334"
"mean_max_per";"50.133"
"std_max";"0.0682999918659504"
"best_mean_rule";"sum"
"BEST_MEAN";"0.5173333333333334"
"BEST_MEAN_per";"51.733"
"best_mean_std";"0.05866666666666667"
"best_fold";"0"
"best_rule";"max"
"best_fold_accuracy";"0.5866666666666667"
"best_fold_accuracy_per";"58.667"
"best_params";"{'criterion': 'entropy', 'max_depth': 100, 'splitter': 'best'}"
