"mean_time_sec";"1.7028543949127197"
"mean_time_millisec";"1702.8543949127197"
"mean_time_min";"0.02838090658187866"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.005183077409289177"
"mean_sum";"0.7493333333333332"
"mean_sum_per";"74.933"
"std_sum";"0.03517574922206114"
"mean_prod";"0.7866666666666667"
"mean_prod_per";"78.667"
"std_prod";"0.036757463338907274"
"mean_max";"0.72"
"mean_max_per";"72.0"
"std_max";"0.04770278351999551"
"best_mean_rule";"prod"
"BEST_MEAN";"0.7866666666666667"
"BEST_MEAN_per";"78.667"
"best_mean_std";"0.036757463338907274"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.8533333333333334"
"best_fold_accuracy_per";"85.333"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.4, 'solver': 'sgd'}"
