"mean_time_sec";"1.730992317199707"
"mean_time_millisec";"1730.992317199707"
"mean_time_min";"0.02884987195332845"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.013985486046055255"
"mean_sum";"0.7733333333333334"
"mean_sum_per";"77.333"
"std_sum";"0.0438178046004133"
"mean_prod";"0.7786666666666666"
"mean_prod_per";"77.867"
"std_prod";"0.058787753826796275"
"mean_max";"0.7546666666666667"
"mean_max_per";"75.467"
"std_max";"0.03435759660460036"
"best_mean_rule";"prod"
"BEST_MEAN";"0.7786666666666666"
"BEST_MEAN_per";"77.867"
"best_mean_std";"0.058787753826796275"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.88"
"best_fold_accuracy_per";"88.0"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.4, 'solver': 'sgd'}"
