"mean_time_sec";"2.8478156089782716"
"mean_time_millisec";"2847.8156089782715"
"mean_time_min";"0.047463593482971196"
"mean_time_hour_min_sec";"00:00:02"
"std_time";"0.008190505894642016"
"mean_sum";"0.792"
"mean_sum_per";"79.2"
"std_sum";"0.04430199393556309"
"mean_prod";"0.808"
"mean_prod_per";"80.8"
"std_prod";"0.034357596604600346"
"mean_max";"0.768"
"mean_max_per";"76.8"
"std_max";"0.04008879034232775"
"best_mean_rule";"prod"
"BEST_MEAN";"0.808"
"BEST_MEAN_per";"80.8"
"best_mean_std";"0.034357596604600346"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.8533333333333334"
"best_fold_accuracy_per";"85.333"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.4, 'solver': 'sgd'}"
