"mean_time_sec";"1.6436691284179688"
"mean_time_millisec";"1643.6691284179688"
"mean_time_min";"0.027394485473632813"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.021165953985183932"
"mean_sum";"0.7173333333333332"
"mean_sum_per";"71.733"
"std_sum";"0.07370813312578804"
"mean_prod";"0.736"
"mean_prod_per";"73.6"
"std_prod";"0.09518169758706534"
"mean_max";"0.4880000000000001"
"mean_max_per";"48.8"
"std_max";"0.055039379841467444"
"best_mean_rule";"prod"
"BEST_MEAN";"0.736"
"BEST_MEAN_per";"73.6"
"best_mean_std";"0.09518169758706534"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.8533333333333334"
"best_fold_accuracy_per";"85.333"
"best_params";"{'criterion': 'gini', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 1000}"
