"mean_time_sec";"0.040386390686035153"
"mean_time_millisec";"40.386390686035156"
"mean_time_min";"0.0006731065114339192"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.00242138512916007"
"mean_sum";"0.5733333333333333"
"mean_sum_per";"57.333"
"std_sum";"0.04381780460041327"
"mean_prod";"0.5733333333333333"
"mean_prod_per";"57.333"
"std_prod";"0.04381780460041327"
"mean_max";"0.5733333333333333"
"mean_max_per";"57.333"
"std_max";"0.04381780460041327"
"best_mean_rule";"sum"
"BEST_MEAN";"0.5733333333333333"
"BEST_MEAN_per";"57.333"
"best_mean_std";"0.04381780460041327"
"best_fold";"2"
"best_rule";"max"
"best_fold_accuracy";"0.6133333333333333"
"best_fold_accuracy_per";"61.333"
"best_params";"{'criterion': 'entropy', 'max_depth': 100, 'splitter': 'best'}"
