"mean_time_sec";"0.04007501602172851"
"mean_time_millisec";"40.075016021728516"
"mean_time_min";"0.0006679169336954752"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.03655782312777188"
"mean_sum";"0.6826666666666666"
"mean_sum_per";"68.267"
"std_sum";"0.06607739569794066"
"mean_prod";"0.616"
"mean_prod_per";"61.6"
"std_prod";"0.01554920505292082"
"mean_max";"0.5920000000000001"
"mean_max_per";"59.2"
"std_max";"0.06564551266715289"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6826666666666666"
"BEST_MEAN_per";"68.267"
"best_mean_std";"0.06607739569794066"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.8"
"best_fold_accuracy_per";"80.0"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}"
