"mean_time_sec";"1.8106051921844482"
"mean_time_millisec";"1810.6051921844482"
"mean_time_min";"0.030176753203074135"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.0053949174970026464"
"mean_sum";"0.808"
"mean_sum_per";"80.8"
"std_sum";"0.038273866918419545"
"mean_prod";"0.8026666666666668"
"mean_prod_per";"80.267"
"std_prod";"0.025854292572887093"
"mean_max";"0.76"
"mean_max_per";"76.0"
"std_max";"0.04770278351999551"
"best_mean_rule";"sum"
"BEST_MEAN";"0.808"
"BEST_MEAN_per";"80.8"
"best_mean_std";"0.038273866918419545"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.88"
"best_fold_accuracy_per";"88.0"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.0001, 'momentum': 0.9, 'solver': 'adam'}"
