"mean_time_sec";"0.054149723052978514"
"mean_time_millisec";"54.149723052978516"
"mean_time_min";"0.0009024953842163085"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.023064598158609954"
"mean_sum";"0.696"
"mean_sum_per";"69.6"
"std_sum";"0.0671449509974089"
"mean_prod";"0.6373333333333334"
"mean_prod_per";"63.733"
"std_prod";"0.06714495099740891"
"mean_max";"0.6773333333333333"
"mean_max_per";"67.733"
"std_max";"0.06444291185917103"
"best_mean_rule";"sum"
"BEST_MEAN";"0.696"
"BEST_MEAN_per";"69.6"
"best_mean_std";"0.0671449509974089"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.8133333333333334"
"best_fold_accuracy_per";"81.333"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}"
