"mean_time_sec";"1.9644052982330322"
"mean_time_millisec";"1964.4052982330322"
"mean_time_min";"0.03274008830388387"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.008271286243458338"
"mean_sum";"0.7493333333333332"
"mean_sum_per";"74.933"
"std_sum";"0.047253453724451604"
"mean_prod";"0.7386666666666666"
"mean_prod_per";"73.867"
"std_prod";"0.027455013709298662"
"mean_max";"0.6986666666666668"
"mean_max_per";"69.867"
"std_max";"0.06399999999999997"
"best_mean_rule";"sum"
"BEST_MEAN";"0.7493333333333332"
"BEST_MEAN_per";"74.933"
"best_mean_std";"0.047253453724451604"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.84"
"best_fold_accuracy_per";"84.0"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.4, 'solver': 'sgd'}"
