"mean_time_sec";"0.04419941902160644"
"mean_time_millisec";"44.199419021606445"
"mean_time_min";"0.0007366569836934408"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.014794066772450017"
"mean_sum";"0.6186666666666666"
"mean_sum_per";"61.867"
"std_sum";"0.07035149844412225"
"mean_prod";"0.5333333333333333"
"mean_prod_per";"53.333"
"std_prod";"0.053333333333333316"
"mean_max";"0.5386666666666666"
"mean_max_per";"53.867"
"std_max";"0.040088790342327756"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6186666666666666"
"BEST_MEAN_per";"61.867"
"best_mean_std";"0.07035149844412225"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.7466666666666667"
"best_fold_accuracy_per";"74.667"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 8, 'weights': 'distance'}"
